"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-19","1994","03","19","","10.3","","1.5","","5.9","","12.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-20","1994","03","20","","8.8","","4.5","","6.7","","11.3","","0.0","","","","","","0.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-21","1994","03","21","","7.5","","1.5","","4.5","","13.5","","0.0","","","","","","4.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-22","1994","03","22","","8.8","","0.4","","4.6","","13.4","","0.0","","","","","","4.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-23","1994","03","23","","9.7","","2.1","","5.9","","12.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-24","1994","03","24","","12.6","","3.9","","8.3","","9.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-25","1994","03","25","","13.9","","4.5","","9.2","","8.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-26","1994","03","26","","18.4","","6.9","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-27","1994","03","27","","19.0","","6.3","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-28","1994","03","28","","20.4","","8.1","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-29","1994","03","29","","19.2","","7.5","","13.4","","4.6","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-30","1994","03","30","","15.0","","9.0","","12.0","","6.0","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-03-31","1994","03","31","","13.6","","7.2","","10.4","","7.6","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-01","1994","04","01","","13.5","","7.4","","10.5","","7.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-02","1994","04","02","","15.3","","7.6","","11.5","","6.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-03","1994","04","03","","12.5","","7.8","","10.2","","7.8","","0.0","","","","","","2.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-04","1994","04","04","","13.6","","6.9","","10.3","","7.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-05","1994","04","05","","10.1","","5.3","","7.7","","10.3","","0.0","","","","","","2.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-06","1994","04","06","","10.3","","5.1","","7.7","","10.3","","0.0","","","","","","8.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-07","1994","04","07","","12.6","","6.8","","9.7","","8.3","","0.0","","","","","","6.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-08","1994","04","08","","10.4","","8.0","","9.2","","8.8","","0.0","","","","","","1.4","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-09","1994","04","09","","14.4","","6.3","","10.4","","7.6","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-10","1994","04","10","","13.6","","5.9","","9.8","","8.2","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-11","1994","04","11","","13.5","","7.9","","10.7","","7.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-12","1994","04","12","","13.5","","6.4","","10.0","","8.0","","0.0","","","","","","0.4","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-13","1994","04","13","","11.1","","6.9","","9.0","","9.0","","0.0","","","","","","0.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-14","1994","04","14","","11.6","","5.6","","8.6","","9.4","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-15","1994","04","15","","15.6","","7.2","","11.4","","6.6","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-16","1994","04","16","","15.8","","8.4","","12.1","","5.9","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-17","1994","04","17","","15.6","","8.1","","11.9","","6.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-18","1994","04","18","","15.4","","9.0","","12.2","","5.8","","0.0","","","","","","1.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-19","1994","04","19","","16.2","","10.2","","13.2","","4.8","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-20","1994","04","20","","18.0","","8.2","","13.1","","4.9","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-21","1994","04","21","","18.0","","9.1","","13.6","","4.4","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-22","1994","04","22","","15.3","","7.6","","11.5","","6.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-23","1994","04","23","","16.9","","6.5","","11.7","","6.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-24","1994","04","24","","12.4","","6.8","","9.6","","8.4","","0.0","","","","","","2.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-25","1994","04","25","","13.4","","5.5","","9.5","","8.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-26","1994","04","26","","12.4","","8.4","","10.4","","7.6","","0.0","","","","","","0.4","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-27","1994","04","27","","16.2","","9.3","","12.8","","5.2","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-28","1994","04","28","","14.8","","8.1","","11.5","","6.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-29","1994","04","29","","13.1","","8.1","","10.6","","7.4","","0.0","","","","","","2.4","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-04-30","1994","04","30","","15.1","","7.5","","11.3","","6.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-01","1994","05","01","","14.4","","6.5","","10.5","","7.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-02","1994","05","02","","14.6","","6.8","","10.7","","7.3","","0.0","","","","","","1.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-03","1994","05","03","","16.1","","6.3","","11.2","","6.8","","0.0","","","","","","3.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-04","1994","05","04","","16.5","","9.5","","-999","","5.0","","0.0","","","","","","3.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-05","1994","05","05","","21.8","","8.9","","15.4","","2.6","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-06","1994","05","06","","23.7","","11.6","","17.7","","0.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-07","1994","05","07","","23.4","","11.2","","17.3","","0.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-08","1994","05","08","","17.6","","9.7","","13.7","","4.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-09","1994","05","09","","17.3","","9.7","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-10","1994","05","10","","22.7","","10.6","","16.7","","1.3","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-11","1994","05","11","","20.8","","11.6","","16.2","","1.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-12","1994","05","12","","16.1","","8.9","","12.5","","5.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-13","1994","05","13","","14.6","","8.7","","11.7","","6.3","","0.0","","","","","","1.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-14","1994","05","14","","16.3","","9.5","","12.0","","6.0","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-15","1994","05","15","","14.3","","12.5","","11.3","","6.7","","0.0","","","","","","2.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-16","1994","05","16","","14.1","","17.5","","11.7","","6.3","","0.0","","","","","","0.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-17","1994","05","17","","17.5","","23.4","","13.6","","4.4","","0.0","","","","","","0.2","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-18","1994","05","18","","17.1","","8.6","","12.9","","5.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-19","1994","05","19","","20.4","","9.9","","15.2","","2.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-20","1994","05","20","","18.9","","11.3","","15.1","","2.9","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-21","1994","05","21","","16.8","","9.7","","13.3","","4.7","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-22","1994","05","22","","18.6","","9.5","","14.1","","3.9","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-23","1994","05","23","","19.2","","9.1","","14.2","","3.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-24","1994","05","24","","18.6","","10.4","","14.5","","3.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-25","1994","05","25","","18.5","","9.9","","14.2","","3.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-26","1994","05","26","","17.9","","9.1","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-27","1994","05","27","","17.7","","8.1","","12.9","","5.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-28","1994","05","28","","13.3","","9.1","","11.2","","6.8","","0.0","","","","","","1.4","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-29","1994","05","29","","13.7","","8.7","","11.2","","6.8","","0.0","","","","","","1.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-30","1994","05","30","","19.1","","8.6","","13.9","","4.1","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-05-31","1994","05","31","","17.3","","9.8","","13.6","","4.4","","0.0","","","","","","1.6","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-01","1994","06","01","","17.3","","9.1","","13.2","","4.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-02","1994","06","02","","20.1","","8.3","","14.2","","3.8","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-03","1994","06","03","","18.6","","9.5","","14.1","","3.9","","0.0","","","","","","0.0","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-04","1994","06","04","","17.0","","10.2","","13.6","","4.4","","0.0","","","","","","0.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-05","1994","06","05","","16.4","","8.9","","12.7","","5.3","","0.0","","","","","","0.8","","","","","","",""
"-123.33","48.41","VICTORIA GONZALES HTS","1018610","1994-06-06","1994","06","06","","15.6","","8.8","","12.2","","5.8","","0.0","","","","","","0.2","","","","","","",""
