"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.13","64.04","DAWSON A","2100402","2009-03-02","2009","03","02","†","-12.5","","-25.0","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-03","2009","03","03","†","-16.0","","-33.5","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-04","2009","03","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","","49","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-05","2009","03","05","†","-11.0","","-23.0","","-17.0","","35.0","","0.0","","0.0","","12.8","","10.0","","49","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-06","2009","03","06","†","-5.0","","-12.5","","-8.8","","26.8","","0.0","","0.0","","0.8","","0.6","","60","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-07","2009","03","07","†","-11.0","","-18.5","","-14.8","","32.8","","0.0","","0.0","","0.0","T","0.0","","59","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-08","2009","03","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","58","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-09","2009","03","09","†","","","","","","","","","","","0.0","","0.8","","0.6","","58","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-10","2009","03","10","†","-10.0","","-18.5","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","","58","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-11","2009","03","11","†","","","","","","","","","","","0.0","","1.8","","1.0","","58","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-12","2009","03","12","†","-7.0","","-25.0","","-16.0","","34.0","","0.0","","0.0","","0.2","","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-13","2009","03","13","†","-10.0","","-29.5","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-14","2009","03","14","†","-15.0","","-27.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-15","2009","03","15","†","-21.0","","-39.5","","-30.3","","48.3","","0.0","","0.0","","0.4","","0.2","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-16","2009","03","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-17","2009","03","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-18","2009","03","18","†","","","","","","","","","","","0.0","","0.0","T","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-19","2009","03","19","†","-14.5","","-33.0","","-23.8","","41.8","","0.0","","0.0","","0.0","T","0.0","","56","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-20","2009","03","20","†","-13.5","","-33.5","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-21","2009","03","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-22","2009","03","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-23","2009","03","23","†","","","","","","","","","","","0.0","","0.0","T","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-24","2009","03","24","†","-7.5","","-20.0","","-13.8","","31.8","","0.0","","0.0","","0.0","T","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-25","2009","03","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-26","2009","03","26","†","","","","","","","","","","","0.0","","0.6","","0.4","","54","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-27","2009","03","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-28","2009","03","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","54","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-29","2009","03","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","","54","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-30","2009","03","30","†","2.5","","-14.0","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","","54","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-03-31","2009","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-01","2009","04","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","57","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-02","2009","04","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","54","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-03","2009","04","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","53","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-04","2009","04","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","","52","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-05","2009","04","05","†","3.0","","-12.0","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","","52","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-06","2009","04","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","52","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-07","2009","04","07","†","6.0","","-14.0","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","","52","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-08","2009","04","08","†","6.0","","-10.5","","-2.3","","20.3","","0.0","","0.0","","0.4","","0.4","","50","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-09","2009","04","09","†","","","","","","","","","","","0.0","","0.0","T","0.0","","48","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-10","2009","04","10","†","5.0","","-7.5","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-11","2009","04","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","47","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-12","2009","04","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","45","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-13","2009","04","13","†","8.0","","-8.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-14","2009","04","14","†","7.0","","-8.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-15","2009","04","15","†","7.5","","-8.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-16","2009","04","16","†","7.5","","-4.0","","1.8","","16.2","","0.0","","0.0","","0.3","","0.0","","38","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-17","2009","04","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","","35","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-18","2009","04","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","27","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-19","2009","04","19","†","4.5","","-4.5","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-20","2009","04","20","†","5.0","","-4.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-21","2009","04","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","22","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-22","2009","04","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","21","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-23","2009","04","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-24","2009","04","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","11","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-25","2009","04","25","†","8.5","","-4.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-26","2009","04","26","†","14.0","","-4.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-27","2009","04","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","5","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-28","2009","04","28","†","19.0","","-3.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-29","2009","04","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-04-30","2009","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-01","2009","05","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-02","2009","05","02","†","22.5","","-2.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-03","2009","05","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-04","2009","05","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-05","2009","05","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-06","2009","05","06","†","9.0","","1.0","","5.0","","13.0","","0.0","","3.8","","0.0","","3.8","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-07","2009","05","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-08","2009","05","08","†","15.0","","-2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-09","2009","05","09","†","15.0","","-3.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-10","2009","05","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-11","2009","05","11","†","","","","","","","","","","","1.6","","0.0","","1.6","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-12","2009","05","12","†","10.0","","-1.5","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-13","2009","05","13","†","11.0","","0.0","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-14","2009","05","14","†","11.0","","-5.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-15","2009","05","15","†","9.5","","1.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-16","2009","05","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-17","2009","05","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-18","2009","05","18","†","19.5","","-4.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-19","2009","05","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-20","2009","05","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-21","2009","05","21","†","24.5","","2.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-22","2009","05","22","†","23.0","","3.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-23","2009","05","23","†","23.0","","1.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-24","2009","05","24","†","24.0","","2.5","","13.3","","4.7","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-25","2009","05","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-26","2009","05","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-27","2009","05","27","†","25.0","","4.0","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-28","2009","05","28","†","17.0","","3.5","","10.3","","7.7","","0.0","","4.6","","0.0","","4.6","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-29","2009","05","29","†","17.0","","3.5","","10.3","","7.7","","0.0","","0.6","","0.0","","0.6","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-30","2009","05","30","†","","","","","","","","","","","0.6","","0.0","","0.6","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-05-31","2009","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-01","2009","06","01","†","23.5","","1.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-02","2009","06","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-03","2009","06","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-04","2009","06","04","†","30.0","","6.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-05","2009","06","05","†","29.5","","8.0","","18.8","","0.0","","0.8","","0.8","","0.0","","0.8","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-06","2009","06","06","†","","","","","","","","","","","0.2","","0.0","","0.2","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-07","2009","06","07","†","20.5","","3.5","","12.0","","6.0","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-08","2009","06","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-09","2009","06","09","†","27.0","","4.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-10","2009","06","10","†","26.0","","7.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-11","2009","06","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-12","2009","06","12","†","22.5","","9.0","","15.8","","2.2","","0.0","","30.0","","0.0","","30.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-13","2009","06","13","†","","","","","","","","","","","0.8","","0.0","","0.8","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-14","2009","06","14","†","","","","","","","","","","","2.0","","0.0","","2.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-15","2009","06","15","†","21.0","","6.5","","13.8","","4.2","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-16","2009","06","16","†","21.0","","5.0","","13.0","","5.0","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-17","2009","06","17","†","22.5","","2.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-18","2009","06","18","†","19.5","","8.5","","14.0","","4.0","","0.0","","12.6","","0.0","","12.6","","","M","","","",""
"-139.13","64.04","DAWSON A","2100402","2009-06-19","2009","06","19","†","","","","","","","","","","","1.6","","0.0","","1.6","","","M","","","",""
